# ID,Mahalanobis,Angle-based Outlier Detector (ABOD),Cluster-based Local Outlier Factor (CBLOF),Feature Bagging,Histogram-base Outlier Detection (HBOS),Isolation Forest,K Nearest Neighbors (KNN),Average KNN,Local Outlier Factor
AP01805,1,0,0,0,0,0,1,1,0
AP01806,0,0,0,0,0,0,0,0,0
AP01807,0,0,1,0,0,0,0,0,0
AP01808,0,0,0,0,0,0,0,0,0
AP01809,0,0,0,0,0,0,0,0,0
AP01810,0,0,0,0,0,0,0,0,0
AP01811,0,0,0,0,0,0,0,0,0
AP01812,0,0,0,0,0,0,0,0,0
AP01813,0,0,0,0,0,0,0,0,0
AP01814,0,0,0,0,0,0,0,0,0
AP01815,0,0,0,0,0,0,0,0,0
AP01816,0,1,0,0,0,0,0,0,0
AP01817,0,0,0,0,0,0,0,0,0
AP01818,1,1,0,0,0,0,0,0,0
AP01819,1,1,0,0,0,0,0,0,0
AP01820,0,0,0,0,0,0,0,0,0
AP01821,0,0,0,0,0,0,0,0,0
AP01822,0,0,0,0,0,0,0,0,0
AP01823,0,0,0,0,0,0,0,0,0
AP01824,0,0,0,0,0,0,0,0,0
AP01825,0,0,0,0,0,0,0,0,0
AP01826,0,0,0,0,0,0,0,0,0
AP01827,0,0,0,0,0,0,0,0,0
AP01828,0,0,0,0,0,0,0,0,0
AP01829,0,0,0,0,0,0,0,0,0
AP01830,0,0,0,0,0,0,0,0,0
AP01831,0,0,0,0,0,0,0,0,0
AP01832,1,0,0,0,0,0,0,0,0
AP01833,0,0,0,0,0,0,0,0,0
AP01834,0,0,0,0,0,0,0,0,0
AP01835,0,0,0,0,0,0,0,0,0
AP01836,0,0,0,0,0,0,0,0,0
AP01837,0,0,0,0,0,0,0,0,0
AP01838,0,0,0,0,0,0,0,0,0
AP01839,0,0,0,0,0,0,0,0,0
AP01840,0,0,0,0,0,0,0,0,0
AP01841,0,0,0,0,0,0,0,0,0
AP01842,0,0,0,0,0,0,0,0,0
AP01843,0,0,0,0,0,0,0,0,0
AP01844,0,0,0,0,0,0,0,0,0
AP01845,0,0,0,0,0,0,0,0,0
AP01846,0,0,0,0,0,0,0,0,0
AP01847,0,0,0,0,0,0,0,0,0
AP01848,0,0,0,0,0,0,0,0,0
AP01849,0,0,0,0,0,0,0,0,0
AP01850,0,0,0,0,0,0,0,0,0
AP01851,0,0,0,0,0,0,0,0,0
AP01852,0,0,0,0,0,0,0,0,0
AP01853,0,0,0,0,0,0,0,0,0
AP01854,0,0,0,0,0,0,0,0,0
AP01855,0,0,0,0,0,0,0,0,0
AP01856,0,0,0,0,0,0,0,0,0
AP01857,0,0,0,0,0,0,0,0,0
AP01858,0,0,0,0,0,0,0,0,0
AP01859,0,0,0,0,0,0,0,0,0
AP01860,0,0,0,0,0,0,0,0,0
AP01861,0,0,0,0,0,0,0,0,0
AP01862,0,0,0,0,0,0,0,0,0
AP01863,0,0,0,0,0,0,0,0,0
AP01864,0,0,0,0,0,0,0,0,0
AP01865,0,0,0,0,0,0,0,0,0
AP01866,0,0,0,0,0,0,0,0,0
AP01867,0,0,0,0,0,0,0,0,0
AP01868,0,0,0,0,0,0,0,0,0
AP01869,0,0,0,0,0,0,0,0,0
AP01870,0,0,0,0,0,0,0,0,0
AP01871,0,0,0,0,0,0,0,0,0
AP01872,0,0,0,0,0,0,0,0,0
AP01873,0,0,0,0,0,0,0,0,0
AP01874,0,0,0,0,0,0,0,0,0
AP01875,0,0,0,0,0,0,0,0,0
AP01876,0,0,0,0,0,0,0,0,0
AP01877,0,0,0,0,0,0,0,0,0
AP01878,0,0,0,0,0,0,0,0,0
AP01879,0,0,0,0,0,0,0,0,0
AP01880,0,0,0,0,0,0,0,0,0
AP01881,0,0,0,0,0,0,0,0,0
AP01882,0,0,0,0,0,0,0,0,0
AP01883,0,0,0,0,0,0,0,0,0
AP01884,0,0,0,0,0,0,0,0,0
AP01885,0,0,0,0,0,0,0,0,0
AP01886,1,0,0,0,0,0,0,0,0
AP01887,0,0,0,0,0,0,0,0,0
AP01888,0,0,0,0,0,0,0,0,0
AP01889,0,0,0,0,0,0,0,0,0
AP01890,0,0,0,0,0,0,0,0,0
AP01891,0,0,0,0,0,0,0,0,0
AP01892,0,0,0,0,0,0,0,0,0
AP01893,0,0,0,0,0,0,0,0,0
AP01894,0,0,0,0,0,0,0,0,0
AP01895,0,0,0,0,0,0,0,0,0
AP01896,0,0,0,0,0,0,0,0,0
AP01897,0,0,0,0,0,0,0,0,0
AP01898,0,1,1,1,1,1,1,1,1
AP01899,0,0,0,0,0,0,0,0,0
AP01900,0,0,0,0,0,0,0,0,0
AP01901,0,0,0,0,0,0,0,0,0
AP01902,0,0,0,0,0,0,0,0,0
AP01903,0,0,0,0,0,0,0,0,0
AP01904,0,0,0,0,0,0,0,0,0
AP01905,0,0,0,0,0,0,0,0,0
AP01906,0,0,0,0,0,0,0,0,0
AP01907,0,0,0,0,0,0,0,0,0
AP01908,0,0,0,0,0,0,0,0,0
AP01909,0,0,0,0,0,0,0,0,0
AP01910,1,0,0,0,0,0,0,0,0
AP01911,0,1,0,0,0,0,0,0,0
AP01912,0,0,0,0,0,0,0,0,0
AP01913,0,0,0,0,0,0,0,0,0
AP01914,0,0,0,0,0,0,0,0,0
AP01915,0,0,0,0,0,0,0,0,0
AP01916,0,0,0,0,0,0,0,0,0
AP01917,0,0,0,0,0,0,0,0,0
AP01918,0,0,0,0,0,0,0,0,0
AP01919,0,0,0,0,0,0,0,0,0
AP01920,0,0,0,0,0,0,0,0,0
AP01921,0,0,0,0,0,0,0,0,0
AP01922,0,0,0,0,0,0,0,0,0
AP01923,1,0,0,0,0,0,0,0,0
AP01924,0,0,0,0,0,0,0,0,0
AP01925,0,0,0,0,0,0,0,0,0
AP01926,0,0,0,0,0,0,0,0,0
AP01927,0,0,0,0,0,0,0,0,0
AP01928,0,0,0,0,0,0,0,0,0
AP01929,0,0,0,0,0,0,0,0,0
AP01930,0,0,0,0,0,0,0,0,0
AP01931,0,0,0,0,0,1,0,0,0
AP01932,0,0,0,0,0,0,0,0,0
AP01933,0,0,0,0,0,0,0,0,0
AP01934,0,0,0,0,1,1,0,0,0
AP01935,0,0,0,0,0,0,0,0,0
AP01936,0,0,0,0,1,0,0,0,0
AP01937,0,0,0,0,1,0,0,0,0
AP01938,0,0,0,0,0,0,0,0,0
AP01939,0,0,0,0,0,0,0,0,0
AP01940,0,0,0,0,0,0,0,0,0
AP01941,0,0,0,0,0,0,0,0,0
AP01942,1,1,0,0,0,0,0,0,1
AP01943,0,0,0,0,0,0,0,0,0
AP01944,0,0,0,0,0,0,0,0,0
AP01945,0,0,0,0,0,0,0,0,0
AP01946,0,0,0,0,0,0,0,0,0
AP01947,0,0,0,0,0,0,0,0,0
AP01948,0,0,0,0,0,0,0,0,0
AP01949,0,0,0,0,0,0,0,0,0
AP01950,0,0,0,0,0,0,0,0,0
AP01951,0,0,0,0,0,0,0,0,0
AP01952,0,0,0,0,0,0,0,0,0
AP01953,0,0,0,0,0,0,0,0,0
AP01954,0,0,0,0,0,0,0,0,0
AP01955,0,0,0,0,0,0,0,0,0
AP01956,0,0,0,0,0,0,0,0,0
AP01957,1,0,0,0,0,0,0,0,0
AP01958,0,0,0,0,0,0,0,0,0
AP01959,0,0,0,0,0,0,0,0,0
AP01960,1,0,0,0,0,0,0,0,0
AP01961,0,0,0,0,0,0,0,0,0
AP01962,0,0,0,0,0,0,0,0,0
AP01963,0,0,0,0,0,0,0,0,0
AP01964,0,0,0,0,0,0,0,0,0
AP01965,0,0,0,0,0,0,0,0,0
AP01966,0,0,0,0,0,0,0,0,0
AP01967,0,0,0,0,0,0,0,0,0
AP01968,0,0,0,0,0,0,0,0,0
AP01969,0,1,1,0,0,1,1,1,0
AP01970,1,0,1,0,0,1,0,0,0
AP01971,0,0,0,0,0,0,0,0,0
AP01972,0,0,0,0,0,0,0,0,0
AP01973,0,0,0,0,0,0,0,0,0
AP01974,0,0,0,0,0,0,0,0,0
AP01975,0,0,0,0,0,0,0,0,0
AP01976,0,0,0,0,0,0,0,0,0
AP01977,0,0,0,0,0,0,0,0,0
AP01978,0,0,0,0,0,0,0,0,0
AP01979,0,0,0,0,0,0,0,0,0
AP01980,0,0,0,0,0,0,0,0,0
AP01981,0,0,0,0,0,0,0,0,0
AP01982,0,0,0,0,0,0,0,0,0
AP01983,0,0,0,0,0,0,0,0,0
AP01984,0,0,0,0,0,0,0,0,0
AP01985,0,0,0,0,0,0,0,0,0
AP01986,1,0,0,0,0,0,0,0,0
AP01987,0,0,0,0,0,0,0,0,0
AP01988,1,0,0,0,0,0,0,0,0
AP01989,0,0,0,0,0,0,0,0,0
AP01990,0,0,0,0,0,0,0,0,0
AP01991,0,0,0,0,0,0,0,0,0
AP01992,0,0,0,0,0,0,0,0,0
AP01993,0,0,0,0,0,0,0,0,0
AP01994,1,1,1,1,0,1,1,1,1
AP01995,0,0,1,0,0,0,1,1,0
AP01996,0,0,0,1,0,0,0,1,1
AP01997,0,0,0,0,0,0,0,0,0
AP01998,0,0,0,0,0,0,0,0,0
AP01999,0,0,0,0,0,0,0,0,0
AP02000,0,0,0,0,0,0,0,0,0
AP02001,0,0,1,0,0,0,0,0,0
AP02002,0,0,0,0,0,0,0,0,0
AP02003,0,0,0,0,0,0,0,0,0
AP02004,0,0,0,0,0,0,0,0,0
AP02005,0,0,0,0,0,0,0,0,0
AP02006,0,1,1,0,1,1,1,1,0
AP02007,0,0,1,0,1,1,1,1,0
AP02008,0,0,0,0,0,0,0,0,0
AP02009,0,0,0,0,0,0,0,0,0
AP02010,0,0,0,0,0,0,0,0,0
AP02011,1,0,0,0,0,0,0,0,0
AP02012,0,0,0,0,0,0,0,0,0
AP02013,0,0,0,0,0,0,0,0,0
AP02014,1,1,1,1,0,1,1,1,1
AP02015,1,1,1,1,0,1,1,1,1
AP02016,0,0,0,0,0,0,0,0,0
AP02017,0,0,0,0,0,0,0,0,0
AP02018,0,0,0,0,0,0,0,0,0
AP02019,0,0,0,0,0,1,0,0,0
AP02020,0,0,0,0,0,0,0,0,0
AP02021,0,0,0,0,0,0,0,0,0
AP02022,0,0,0,0,0,0,0,0,0
AP02023,1,0,0,0,0,0,0,0,0
AP02024,0,0,0,0,0,0,0,0,0
AP02025,0,0,0,0,0,0,0,0,0
AP02026,0,0,0,0,0,0,0,0,0
AP02027,1,0,1,0,0,0,1,1,1
AP02028,0,0,0,0,0,0,0,0,0
AP02029,0,0,0,0,0,0,0,0,0
AP02030,0,0,0,0,0,0,0,0,0
AP02031,0,0,0,0,0,0,0,0,0
AP02032,0,0,0,0,0,0,0,0,0
AP02033,0,0,0,0,0,0,0,0,0
AP02034,1,1,1,1,1,1,1,1,1
AP02035,0,1,0,1,1,1,0,1,0
AP02036,0,1,1,1,1,1,1,1,1
AP02037,0,1,0,1,1,0,1,1,1
AP02038,0,0,0,0,0,0,0,0,0
AP02039,0,0,0,0,0,0,0,0,0
AP02040,0,0,0,0,0,0,0,0,0
AP02041,0,1,0,0,0,0,0,0,0
AP02042,1,1,0,1,1,1,0,0,0
AP02043,0,0,0,0,0,0,0,0,0
AP02044,0,0,0,0,0,0,0,0,0
AP02045,0,0,0,0,0,0,0,0,0
AP02046,1,0,0,0,0,0,0,0,0
AP02047,0,0,0,0,0,0,0,0,0
AP02048,0,0,0,0,0,0,0,0,0
AP02049,0,0,0,0,0,0,0,0,0
AP02050,0,0,0,0,0,0,0,0,0
AP02051,0,1,0,0,0,0,0,0,0
AP02052,0,0,0,0,0,0,0,0,0
AP02053,0,0,0,0,0,0,0,0,0
AP02054,1,0,0,0,0,0,0,0,0
AP02055,0,0,0,0,1,0,0,0,0
AP02056,0,0,0,0,1,0,0,0,0
AP02057,0,0,0,0,0,0,0,0,0
AP02058,0,0,0,0,0,0,0,0,0
AP02059,0,0,0,0,0,0,0,0,0
AP02060,0,0,0,0,0,0,0,0,0
AP02061,0,0,0,0,0,0,0,0,0
AP02062,0,0,0,0,0,0,0,0,0
AP02063,0,0,0,0,0,0,0,0,0
AP02064,0,0,0,0,0,0,0,0,0
AP02065,0,0,0,0,0,0,0,0,0
AP02066,0,0,0,0,0,0,0,0,0
AP02067,0,1,1,1,0,0,1,1,1
AP02068,0,0,0,1,0,0,0,0,1
AP02069,0,1,1,1,0,0,1,1,1
AP02070,0,1,1,1,0,0,1,1,1
AP02071,0,1,1,1,0,0,1,1,1
AP02072,0,0,0,1,0,0,0,0,0
AP02073,0,1,1,1,0,0,1,1,1
AP02074,0,0,0,0,0,0,0,0,0
AP02075,1,0,0,0,0,0,0,0,0
AP02076,0,0,0,0,0,0,0,0,0
AP02077,0,0,0,0,0,0,0,0,0
AP02078,0,0,0,0,0,0,0,0,0
AP02079,0,1,0,1,0,0,1,1,1
AP02080,0,0,0,0,0,0,0,0,0
AP02081,0,0,0,0,0,0,0,0,0
AP02082,0,0,0,0,0,0,0,0,0
AP02083,0,0,0,1,0,0,0,0,0
AP02084,0,0,0,1,0,0,0,0,0
AP02085,0,0,0,0,0,0,0,0,0
AP02086,1,0,0,0,0,0,0,0,0
AP02087,0,0,0,0,0,0,0,0,0
AP02088,1,0,0,0,0,0,0,0,0
AP02089,0,0,0,0,0,0,0,0,0
AP02090,0,0,0,0,0,0,0,0,0
AP02091,0,0,0,0,0,0,0,0,0
AP02092,0,0,1,1,0,0,0,0,1
AP02093,0,0,0,1,0,0,0,0,1
AP02094,0,0,0,0,0,0,0,0,0
AP02095,0,1,0,1,0,0,0,0,1
AP02096,0,0,0,0,0,0,0,0,0
AP02097,0,1,1,1,0,0,0,0,1
AP02098,0,0,0,0,0,0,0,0,0
AP02099,0,1,1,1,0,0,1,1,1
AP02100,1,1,1,1,1,1,1,1,1
AP02101,0,1,1,1,1,1,1,1,1
AP02102,1,1,1,1,1,1,1,1,1
AP02103,0,0,0,0,0,0,0,0,0
AP02104,0,0,0,0,0,0,0,0,0
AP02105,0,0,0,0,0,0,0,0,0
AP02106,0,0,0,0,0,0,0,0,0
AP02107,0,0,0,0,0,0,0,0,0
AP02108,0,0,0,0,0,0,0,0,0
AP02109,0,0,0,0,0,0,0,0,0
AP02110,0,0,0,0,0,0,0,0,0
AP02111,0,0,0,0,0,0,0,0,0
AP02112,0,0,0,0,0,0,0,0,0
AP02113,0,0,0,0,0,0,0,0,0
AP02114,0,0,0,0,0,0,0,0,0
AP02115,0,0,0,0,0,0,0,0,0
AP02116,0,0,0,0,0,0,0,0,0
AP02117,0,0,0,0,0,0,0,0,0
AP02118,1,0,0,0,0,0,0,0,0
AP02119,0,1,1,0,0,0,0,0,0
AP02120,0,0,0,1,0,0,0,0,1
AP02121,0,0,0,0,0,0,0,0,0
AP02122,0,0,0,0,0,0,0,0,0
AP02123,0,0,0,0,0,0,0,0,0
AP02124,1,0,0,0,0,0,0,0,0
AP02125,0,0,0,0,0,0,0,0,0
AP02126,0,0,0,0,0,0,0,0,0
AP02127,0,0,0,0,0,0,1,0,0
AP02128,0,0,0,0,0,0,0,0,0
AP02129,0,0,0,0,0,0,0,0,0
AP02130,0,1,1,1,0,0,1,1,1
AP02131,0,0,0,1,0,0,0,0,0
AP02132,0,0,1,1,0,0,0,0,1
AP02133,1,1,1,1,0,0,1,1,1
AP02134,0,0,0,0,0,0,0,0,0
AP02135,1,0,0,0,0,0,0,0,0
AP02136,0,0,0,0,0,0,0,0,0
AP02137,0,0,0,0,0,0,0,0,0
AP02138,0,0,0,0,0,0,0,0,0
AP02139,0,0,0,0,0,1,0,0,0
AP02140,0,0,0,0,0,0,0,0,0
AP02141,0,0,0,0,0,0,0,0,0
AP02142,0,0,0,0,0,0,0,0,0
AP02143,0,0,0,0,0,0,0,0,0
AP02144,0,0,0,1,0,0,0,0,1
AP02145,0,0,0,1,0,0,0,0,0
AP02146,0,0,0,1,0,0,0,0,1
AP02147,0,0,0,1,0,0,0,0,1
AP02148,0,0,0,0,0,0,0,0,0
AP02149,0,0,0,1,0,0,0,0,1
AP02150,0,0,0,0,0,0,0,0,0
AP02151,0,0,0,1,0,0,0,0,1
AP02152,0,0,0,1,0,0,0,0,1
AP02153,0,0,0,1,0,0,0,0,0
AP02154,0,0,0,0,0,0,0,0,0
AP02155,0,0,0,0,0,0,0,0,0
AP02156,0,1,1,1,0,0,1,1,1
AP02157,0,1,1,1,0,0,1,1,1
AP02158,0,0,0,0,0,0,0,0,0
AP02159,0,0,0,0,0,0,0,0,0
AP02160,0,1,0,1,0,0,0,0,1
AP02161,0,0,0,0,0,0,0,0,0
AP02162,0,0,0,0,0,0,0,0,0
AP02163,0,0,0,0,0,0,0,0,0
AP02164,0,0,0,0,0,0,0,0,0
AP02165,0,0,0,0,0,0,0,0,0
AP02166,1,0,0,0,0,0,0,0,0
AP02167,0,0,0,0,0,0,0,0,0
AP02168,0,0,0,1,0,0,0,0,1
AP02169,0,0,0,0,0,0,0,0,0
AP02170,0,0,0,0,0,0,0,0,0
AP02171,1,1,0,1,0,0,0,0,1
AP02172,0,0,0,0,0,0,0,0,0
AP02173,0,0,0,0,0,0,0,0,0
AP02174,1,0,0,0,1,0,0,0,0
AP02175,0,1,1,1,1,1,1,1,1
AP02176,0,0,0,0,0,0,0,0,0
AP02177,0,0,0,0,0,0,0,0,0
AP02178,0,0,0,0,0,0,0,0,0
AP02179,0,0,0,0,0,0,0,0,0
AP02180,0,0,0,0,0,0,0,0,0
AP02181,0,0,0,0,0,0,0,0,0
AP02182,0,0,0,0,0,0,0,0,0
AP02183,0,1,1,1,1,1,1,1,1
AP02184,0,0,0,0,0,0,0,0,0
AP02185,0,0,0,0,0,0,0,0,0
AP02186,0,1,1,1,0,0,1,1,1
AP02187,0,0,0,0,0,0,0,0,0
AP02188,0,1,1,1,0,0,1,1,1
AP02189,1,1,1,1,0,0,1,1,1
AP02190,1,1,1,1,0,0,1,1,1
AP02191,1,1,0,1,0,0,1,1,1
AP02192,1,1,1,1,0,0,1,1,1
AP02193,0,0,0,0,0,0,0,0,0
AP02194,1,1,0,1,0,0,1,1,1
AP02195,0,1,1,1,0,0,1,1,1
AP02196,0,0,0,0,0,0,0,0,0
AP02197,0,0,0,1,0,0,0,0,1
AP02198,0,0,0,0,0,0,0,0,0
AP02199,0,0,0,0,0,0,0,0,0
AP02200,0,0,0,0,0,0,0,0,0
AP02201,0,0,0,0,0,0,0,0,0
AP02202,0,0,0,0,0,0,0,0,0
AP02203,1,1,0,0,1,0,0,0,0
AP02204,0,0,0,1,0,0,0,0,1
AP02205,0,0,0,0,0,0,0,0,0
AP02206,0,1,1,1,1,1,1,1,1
AP02207,0,1,1,1,1,1,1,1,1
AP02208,0,0,0,0,0,0,0,0,0
AP02209,0,0,1,0,1,1,0,0,0
AP02210,0,0,0,0,0,0,0,0,0
AP02211,0,0,0,0,0,0,0,0,0
AP02212,0,0,0,0,0,0,0,0,0
AP02213,0,0,0,0,0,0,0,0,0
AP02214,0,0,0,0,0,0,0,0,0
AP02215,0,0,0,0,0,0,0,0,0
AP02216,0,0,0,0,0,0,0,0,0
AP02217,0,0,0,0,0,0,0,0,0
AP02218,0,0,0,0,0,0,0,0,0
AP02219,0,0,0,0,0,0,0,0,0
AP02220,0,0,0,0,0,0,0,0,0
AP02221,0,0,0,0,0,0,0,0,0
AP02222,0,0,0,0,0,0,0,0,0
AP02223,1,0,0,0,0,1,0,0,0
AP02224,0,0,0,0,0,0,0,0,0
AP02225,0,0,0,0,0,0,0,0,0
AP02226,0,0,0,1,0,0,0,0,0
AP02227,0,0,0,0,0,0,0,0,0
AP02228,1,0,0,0,0,0,0,0,0
AP02229,0,0,0,0,0,0,0,0,0
AP02230,0,0,0,1,1,1,1,1,1
AP02231,0,0,1,0,0,0,0,0,0
AP02232,0,1,0,1,1,1,1,1,1
AP02233,0,0,0,0,0,0,0,0,0
AP02234,0,0,0,0,0,0,0,0,0
AP02235,0,0,0,0,0,1,0,0,0
AP02236,0,0,0,0,0,0,0,0,0
AP02237,0,0,0,0,0,0,0,0,0
AP02238,0,0,0,0,0,0,0,0,0
AP02239,0,0,0,0,0,0,0,0,0
AP02240,0,0,0,0,0,0,0,0,0
AP02241,0,0,0,0,0,0,0,0,0
AP02242,0,0,0,0,0,0,0,0,0
AP02243,0,0,0,0,0,0,0,0,0
AP02244,0,0,0,0,0,0,0,0,0
AP02245,1,0,0,0,0,0,0,0,0
AP02246,0,0,0,0,0,0,0,0,0
AP02247,0,0,0,0,0,0,0,0,0
AP02248,0,0,0,0,0,0,0,0,0
AP02249,0,0,0,0,0,0,0,0,0
AP02250,0,0,0,0,0,0,0,0,0
AP02251,0,0,0,0,0,0,0,0,0
AP02252,0,0,0,0,0,0,0,0,0
AP02253,0,0,0,0,0,0,0,0,0
AP02254,0,1,1,1,0,0,0,0,1
AP02255,0,0,0,1,0,0,0,0,0
AP02256,1,1,1,1,1,1,1,1,1
AP02257,0,0,1,1,0,0,0,0,1
AP02258,1,1,0,0,0,0,0,0,0
AP02259,0,0,0,1,0,0,0,0,1
AP02260,0,0,0,0,0,0,0,0,0
AP02261,0,1,1,1,1,1,1,1,1
AP02262,0,0,0,0,1,1,0,0,0
AP02263,0,0,0,0,0,0,0,0,0
AP02264,0,0,0,0,0,0,0,0,0
AP02265,0,0,0,0,0,0,0,0,0
AP02266,0,0,0,0,0,0,0,0,0
AP02267,0,0,0,0,0,0,0,0,0
AP02268,0,0,0,0,0,0,0,0,0
AP02269,0,1,0,0,0,0,0,0,0
AP02270,0,0,0,0,0,0,0,0,0
AP02271,0,0,0,0,0,0,0,0,0
AP02272,0,0,0,0,0,0,0,0,0
AP02273,0,0,0,0,0,1,0,0,0
AP02274,0,0,0,0,0,1,0,0,0
AP02275,0,0,0,0,0,0,0,0,0
AP02276,0,0,0,0,0,0,0,0,0
AP02277,0,0,0,0,0,0,0,0,0
AP02278,0,0,0,0,0,0,0,0,0
AP02279,0,0,0,0,0,0,0,0,0
AP02280,0,0,0,0,0,0,0,0,0
AP02281,0,0,0,0,0,0,0,0,0
AP02282,0,0,0,0,0,0,0,0,0
AP02283,0,0,0,0,0,0,0,0,0
AP02284,0,0,0,0,0,0,0,0,0
AP02285,0,0,0,0,0,0,0,0,0
AP02286,0,0,0,0,0,0,0,0,0
AP02287,0,0,0,0,0,0,0,0,0
AP02288,0,0,0,0,0,0,0,0,0
AP02289,0,0,0,0,0,0,0,0,0
AP02290,0,0,0,0,0,0,0,0,0
AP02291,0,0,0,0,0,0,0,0,0
AP02292,0,0,0,0,0,0,0,0,0
AP02293,0,0,0,0,0,0,0,0,0
AP02294,0,0,0,0,0,0,0,0,0
AP02295,0,0,1,0,0,0,1,0,0
AP02296,0,0,0,0,0,0,0,0,0
AP02297,0,0,0,0,0,0,0,1,0
AP02298,0,0,0,0,0,0,0,0,0
AP02299,0,0,0,0,0,0,0,0,0
AP02300,0,0,0,0,0,0,0,0,0
AP02301,0,0,0,0,0,0,0,0,0
AP02302,0,0,0,0,0,0,0,0,0
AP02303,0,0,0,0,0,0,0,0,0
AP02304,1,0,0,0,1,1,0,0,0
AP02305,0,0,0,0,0,0,0,0,0
AP02306,0,0,0,0,0,0,0,0,0
AP02307,0,0,0,0,0,0,0,0,0
AP02308,0,0,0,0,0,0,0,0,0
AP02309,0,0,0,0,0,0,0,0,0
AP02310,0,0,0,0,0,0,0,0,0
AP02311,0,0,0,0,0,0,0,0,0
AP02312,0,0,0,0,0,0,0,0,0
AP02313,0,0,0,0,0,0,0,0,0
AP02314,0,0,0,0,0,0,0,0,0
AP02315,0,0,0,0,0,0,0,0,0
AP02316,0,0,0,0,0,0,0,0,0
AP02317,0,0,0,0,0,0,0,0,0
AP02318,0,0,0,0,0,0,0,0,0
AP02319,0,0,0,0,0,0,0,0,0
AP02320,0,0,0,0,0,0,0,0,0
AP02321,0,0,0,0,0,0,0,0,0
AP02322,0,0,0,0,0,0,0,0,0
AP02323,0,0,0,0,0,0,0,0,0
AP02324,0,0,0,0,0,0,0,0,0
AP02325,0,0,0,0,0,0,0,0,0
AP02326,0,0,0,0,0,0,0,0,0
AP02327,0,0,0,0,0,0,0,0,0
AP02328,0,0,0,0,0,0,0,0,0
AP02329,0,0,0,0,0,0,0,0,0
AP02330,0,0,0,0,0,0,0,0,0
AP02331,0,0,0,0,0,0,0,0,0
AP02332,0,0,0,0,0,0,0,0,0
AP02333,1,0,1,1,1,0,1,1,1
AP02334,0,0,0,0,0,0,0,0,0
AP02335,0,0,0,0,0,0,0,0,0
AP02336,0,1,0,1,0,0,1,1,1
AP02337,0,1,1,1,0,0,1,1,1
AP02338,0,0,1,1,0,0,1,1,1
AP02339,1,0,1,1,0,0,1,1,1
AP02340,1,1,1,1,1,1,1,1,1
AP02341,0,0,0,0,0,0,0,0,0
AP02342,0,0,0,0,0,0,0,0,0
AP02343,0,0,0,1,0,0,0,0,1
AP02344,1,1,0,0,0,0,0,0,0
AP02345,0,0,1,0,0,1,1,1,0
AP02346,0,1,1,0,0,1,1,1,0
AP02347,0,0,0,0,0,0,0,0,0
AP02348,0,0,0,0,0,0,0,0,0
AP02349,0,0,0,0,0,0,0,0,0
AP02350,0,1,1,1,1,1,1,1,1
AP02351,0,0,0,0,0,0,0,0,0
AP02352,0,1,0,0,0,0,0,0,0
AP02353,0,0,0,0,0,0,0,0,0
AP02354,0,0,0,0,0,0,0,0,0
AP02355,0,0,0,0,0,0,0,0,0
AP02356,0,0,0,0,0,0,0,0,0
AP02357,0,0,0,0,0,0,0,0,0
AP02358,0,0,0,0,0,0,0,0,0
AP02359,0,1,0,0,0,0,0,0,0
AP02360,1,0,0,0,0,0,0,0,0
AP02361,0,0,0,0,0,0,0,0,0
AP02362,0,0,0,0,0,0,0,0,0
AP02363,0,0,0,0,0,0,0,0,0
AP02364,0,0,0,0,0,0,0,0,0
AP02365,0,0,0,0,0,0,0,0,0
AP02366,0,0,0,0,0,0,0,0,0
AP02367,0,0,0,0,0,0,0,0,0
AP02368,0,0,0,0,1,0,0,0,0
AP02369,0,0,0,0,0,0,0,0,0
AP02370,0,0,0,0,0,0,0,0,0
AP02371,0,1,1,1,0,1,1,1,1
AP02372,1,1,1,1,1,1,1,1,1
AP02373,0,0,0,0,0,0,0,0,1
AP02374,0,0,0,0,0,0,0,0,0
AP02375,0,0,0,0,0,0,0,0,0
AP02376,0,0,0,0,0,0,0,0,0
AP02377,0,0,0,0,0,0,0,0,0
AP02378,0,1,1,1,1,1,1,1,1
AP02379,0,1,1,1,1,1,1,1,1
AP02380,0,1,1,1,1,1,1,1,1
AP02381,1,1,1,1,1,1,1,1,1
AP02382,0,1,1,1,1,1,1,1,1
AP02383,0,1,1,1,1,1,1,1,1
AP02384,0,0,0,0,0,0,0,0,0
AP02385,1,0,1,0,0,0,0,0,0
AP02386,0,0,0,0,0,0,0,0,0
AP02387,0,0,0,0,0,0,0,0,0
AP02388,0,1,0,0,0,0,0,0,0
AP02389,0,0,0,0,0,0,0,0,0
AP02390,0,0,0,0,0,0,0,0,0
AP02391,0,0,0,0,0,0,0,0,0
AP02392,1,0,0,0,0,0,0,0,0
AP02393,0,0,0,0,0,0,0,0,0
AP02394,0,0,0,0,0,0,0,0,0
AP02395,0,1,0,0,0,0,0,0,0
AP02396,0,0,0,0,0,0,0,0,0
AP02397,1,1,1,1,0,1,1,1,0
AP02398,0,0,0,1,0,0,0,0,1
AP02399,0,0,0,0,0,0,0,0,0
AP02400,0,0,0,0,0,0,0,0,0
AP02401,0,0,0,0,0,0,0,0,0
AP02402,0,0,0,0,0,0,0,0,0
AP02403,0,0,0,0,0,0,0,0,0
AP02404,1,1,0,0,0,0,0,0,0
AP02405,0,0,0,0,0,0,0,0,0
AP02406,0,0,0,0,0,0,0,0,0
AP02407,0,0,0,0,0,0,0,0,0
